Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/England/NORT-2854E7/2020	EPI_ISL_461792	2020-05-02	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/NORW-EB1F9/2020	EPI_ISL_461887	2020-05-03	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.67	GR
hCoV-19/England/NORW-EB205/2020	EPI_ISL_461888	2020-05-03	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/Belgium/HNF-0507417/2020	EPI_ISL_462271	2020-05-07	Europe / Belgium / Vorselaar	Human	Original	Oropharyngeal swab		Nanopore MinION	Artic primer pool, Guppy, MiniMap2, CLC Genomics Workbench 20, Medaka			B.1.1.5	GR
hCoV-19/Belgium/VLS-0507418/2020	EPI_ISL_462272	2020-05-07	Europe / Belgium / Turnhout	Human	Original	Oropharyngeal swab		Nanopore MinION	Artic primer pool, Guppy, MiniMap2, CLC Genomics Workbench 20, Medaka			B.1.1.1	GR
hCoV-19/Belgium/RJ-0507419/2020	EPI_ISL_462273	2020-05-07	Europe / Belgium / Oud-Turnhout	Human	Original	Oropharyngeal swab		Nanopore MinION	Artic primer pool, Guppy, MiniMap2, CLC Genomics Workbench 20, Medaka			B.1.1.1	GR
hCoV-19/Belgium/SG-0507420/2020	EPI_ISL_462274	2020-05-07	Europe / Belgium / Ravels	Human	Original	Oropharyngeal swab		Nanopore MinION	Artic primer pool, Guppy, MiniMap2, CLC Genomics Workbench 20, Medaka			B.1.1.1	GR
hCoV-19/USA/VA-DCLS-0371/2020	EPI_ISL_463127	2020-05-08	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.1.1.74	GR
hCoV-19/USA/VA-DCLS-0372/2020	EPI_ISL_463128	2020-05-08	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.1.1.74	GR
hCoV-19/USA/VA-DCLS-0373/2020	EPI_ISL_463129	2020-05-08	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.1.1.74	GR
hCoV-19/USA/WA-S962/2020	EPI_ISL_463452	2020-05-01	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1	GR
hCoV-19/USA/WA-S963/2020	EPI_ISL_463453	2020-05-01	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.26	GR
hCoV-19/USA/WA-S964/2020	EPI_ISL_463454	2020-05-01	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.26	GR
hCoV-19/USA/WA-S965/2020	EPI_ISL_463455	2020-05-01	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.74	GR
hCoV-19/USA/WA-S970/2020	EPI_ISL_463460	2020-05-01	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.26	GR
hCoV-19/USA/WA-S971/2020	EPI_ISL_463461	2020-05-01	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.26	GR
hCoV-19/USA/WA-S972/2020	EPI_ISL_463462	2020-05-01	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.26	GR
hCoV-19/USA/WA-S973/2020	EPI_ISL_463463	2020-05-01	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.26	GR
hCoV-19/USA/WA-S1031/2020	EPI_ISL_463521	2020-05-01	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.65	GR
hCoV-19/USA/WA-S1036/2020	EPI_ISL_463526	2020-05-03	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.291	GR
hCoV-19/USA/WA-S1038/2020	EPI_ISL_463528	2020-05-03	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.291	GR
hCoV-19/USA/WA-S1040/2020	EPI_ISL_463530	2020-05-03	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.307	GR
hCoV-19/USA/WA-S1041/2020	EPI_ISL_463531	2020-05-03	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.26	GR
hCoV-19/USA/WA-S1042/2020	EPI_ISL_463532	2020-05-03	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.26	GR
hCoV-19/USA/WA-S1098/2020	EPI_ISL_463588	2020-05-03	North America / USA / Washington / Snohomish County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.26	GR
hCoV-19/USA/WA-S1099/2020	EPI_ISL_463589	2020-05-03	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.74	GR
hCoV-19/USA/WA-S1103/2020	EPI_ISL_463593	2020-05-03	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.291	GR
hCoV-19/USA/WA-S1155/2020	EPI_ISL_463645	2020-05-04	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.26	GR
hCoV-19/USA/WA-S1156/2020	EPI_ISL_463646	2020-05-04	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.291	GR
hCoV-19/USA/WA-S1157/2020	EPI_ISL_463647	2020-05-04	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.26	GR
hCoV-19/USA/WA-S1158/2020	EPI_ISL_463648	2020-05-04	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.26	GR
hCoV-19/USA/WA-S1159/2020	EPI_ISL_463649	2020-05-04	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.26	GR
hCoV-19/USA/WA-S1164/2020	EPI_ISL_463654	2020-05-06	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.290	GR
hCoV-19/USA/WA-S1165/2020	EPI_ISL_463655	2020-05-06	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1	GR
hCoV-19/USA/WA-S1171/2020	EPI_ISL_463661	2020-05-05	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.26	GR
hCoV-19/USA/WA-S1182/2020	EPI_ISL_463672	2020-05-06	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.26	GR
hCoV-19/USA/WA-S1188/2020	EPI_ISL_463678	2020-05-05	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.291	GR
hCoV-19/USA/WA-S1189/2020	EPI_ISL_463679	2020-05-05	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.291	GR
hCoV-19/USA/WA-S1196/2020	EPI_ISL_463686	2020-05-06	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.26	GR
hCoV-19/USA/WA-S1200/2020	EPI_ISL_463690	2020-05-06	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1	GR
hCoV-19/USA/WA-S1201/2020	EPI_ISL_463691	2020-05-07	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.291	GR
hCoV-19/USA/WA-S1206/2020	EPI_ISL_463696	2020-05-06	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.74	GR
hCoV-19/USA/WA-S1208/2020	EPI_ISL_463698	2020-05-07	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.74	GR
hCoV-19/USA/WA-S1209/2020	EPI_ISL_463699	2020-05-07	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.74	GR
hCoV-19/Bangladesh/BCSIR-NILMRC-053/2020	EPI_ISL_465163	2020-05-07	Asia / Bangladesh / Dhaka / Narayanganj	Human	Original	Nasopharyngeal swab		Illumina Nextseq 550	NextSeq (TM) Control Software v4			B.1.1.316	GR
hCoV-19/England/20192083901/2020	EPI_ISL_465601	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.131	GR
hCoV-19/England/20192085601/2020	EPI_ISL_465602	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.74	GR
hCoV-19/England/20192094001/2020	EPI_ISL_465603	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.162	GR
hCoV-19/England/20194008304/2020	EPI_ISL_465607	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.164	GR
hCoV-19/England/20194099704/2020	EPI_ISL_465611	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.74	GR
hCoV-19/England/20194102101/2020	EPI_ISL_465612	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.74	GR
hCoV-19/England/20194103201/2020	EPI_ISL_465613	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.74	GR
hCoV-19/England/20194104301/2020	EPI_ISL_465614	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.74	GR
hCoV-19/England/20194106101/2020	EPI_ISL_465615	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.74	GR
hCoV-19/England/20194106301/2020	EPI_ISL_465616	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.74	GR
hCoV-19/England/20194106601/2020	EPI_ISL_465617	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.74	GR
hCoV-19/England/20194106801/2020	EPI_ISL_465618	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.74	GR
hCoV-19/England/20194148101/2020	EPI_ISL_465620	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.217	GR
hCoV-19/England/20194157001/2020	EPI_ISL_465621	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.1	GR
hCoV-19/England/20196026804/2020	EPI_ISL_465623	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.74	GR
hCoV-19/England/20196064904/2020	EPI_ISL_465626	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.74	GR
hCoV-19/England/20196112204/2020	EPI_ISL_465628	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.220	GR
hCoV-19/England/20198006204/2020	EPI_ISL_465633	2020-05-07	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.74	GR
hCoV-19/Bangladesh/BCSIR-NILMRC-051/2020	EPI_ISL_466626	2020-05-07	Asia / Bangladesh / Dhaka / Narayanganj	Human	Original	Nasopharyngeal swab		Illumina Nextseq 550	NextSeq (TM) Control Software v4			B.1.1.25	GR
hCoV-19/USA/NE-10744/2020	EPI_ISL_466652	2020-05-05	North America / USA / Nebraska	Human	Original			Nanopore MinION	ARTIC lab-on-SSD			B.1.1.113	GR
hCoV-19/USA/NE-10940/2020	EPI_ISL_466655	2020-05-04	North America / USA / Nebraska	Human	Original			Nanopore MinION	ARTIC lab-on-SSD			B.1.1.113	GR
hCoV-19/USA/NE-11323/2020	EPI_ISL_466661	2020-05-04	North America / USA / Nebraska	Human	Original			Nanopore MinION	ARTIC lab-on-SSD			B.1.1.113	GR
hCoV-19/USA/NE-10965/2020	EPI_ISL_466671	2020-05-04	North America / USA / Nebraska	Human	Original			Nanopore MinION	ARTIC lab-on-SSD			B.1.1.113	GR
hCoV-19/USA/NE-11647/2020	EPI_ISL_466680	2020-05-05	North America / USA / Nebraska	Human	Original			Nanopore MinION	ARTIC lab-on-SSD			B.1.1.113	GR
hCoV-19/Germany/BY-MVP-0253/2020	EPI_ISL_466906	2020-05-04	Europe / Germany / Bavaria / Munich	Human	Original	Nasopharyngeal swab		Illumina Hiseq 1500	ARTIC V3 amplicons, Nextera XT library, bwa v0.7.17, iVar v1.2.2			B.1.1.314	GR
hCoV-19/Switzerland/ZH-ETHZ-130006/2020	EPI_ISL_467002	2020-05-06	Europe / Switzerland / Zurich	Human	Original	Oropharyngeal swab		Illumina MiSeq	V-pipe			B.1.1.10	GR
hCoV-19/Switzerland/BL-ETHZ-130012/2020	EPI_ISL_467006	2020-05-07	Europe / Switzerland / Basel-Landschaft	Human	Original	Oropharyngeal swab		Illumina MiSeq	V-pipe			B.1.1.162	GR
hCoV-19/Switzerland/SH-ETHZ-130015/2020	EPI_ISL_467009	2020-05-07	Europe / Switzerland / Schaffhausen	Human	Original	Oropharyngeal swab		Illumina MiSeq	V-pipe			B.1.1.74	GR
hCoV-19/Switzerland/BS-ETHZ-130020/2020	EPI_ISL_467012	2020-05-08	Europe / Switzerland / Basel-Stadt	Human	Original	Oropharyngeal swab		Illumina MiSeq	V-pipe			B.1.1.162	GR
hCoV-19/Switzerland/BE-ETHZ-120238/2020	EPI_ISL_468299	2020-05-01	Europe / Switzerland / Bern	Human	Original	Oropharyngeal swab		Illumina MiSeq	V-pipe			B.1.1.74	GR
hCoV-19/Switzerland/ZH-ETHZ-120244/2020	EPI_ISL_468303	2020-05-04	Europe / Switzerland / Zurich	Human	Original	Oropharyngeal swab		Illumina MiSeq	V-pipe			B.1.1.10	GR
hCoV-19/Chile/AT-CMM-00063/2020	EPI_ISL_468758	2020-05-01	South America / Chile / Atacama / Copiapo	Human	Original			Nanopore MinION	Artic Minion Procotol			B.1.1.74	GR
hCoV-19/Chile/AT-CMM-00064/2020	EPI_ISL_468759	2020-05-01	South America / Chile / Atacama / Copiapo	Human	Original			Nanopore MinION	Artic Minion Procotol			B.1.1.74	GR
hCoV-19/Japan/Donner29/2020	EPI_ISL_469287	2020-05-01	Asia / Japan / Kanto	Human	Original	Oropharyngeal swab		Illumina MiSeq				B.1.1.162	GR
hCoV-19/Japan/Donner30/2020	EPI_ISL_469288	2020-05-01	Asia / Japan / Kanto	Human	Original	Oropharyngeal swab		Illumina MiSeq				B.1.1.162	GR
hCoV-19/Japan/Donner32/2020	EPI_ISL_469290	2020-05-03	Asia / Japan / Kanto	Human	Original	Oropharyngeal swab		Illumina MiSeq		Gap of 9 nucleotides when compared to the reference sequence.	info	B.1.1.285	GR
hCoV-19/Japan/Donner33/2020	EPI_ISL_469291	2020-05-07	Asia / Japan / Kanto	Human	Original	Oropharyngeal swab		Illumina MiSeq				B.1.1.74	GR
hCoV-19/Japan/Donner34/2020	EPI_ISL_469292	2020-05-07	Asia / Japan / Kanto	Human	Original	Oropharyngeal swab		Illumina MiSeq				B.1.1.74	GR
hCoV-19/England/BRIS-12BF5C/2020	EPI_ISL_469383	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.220	GR
hCoV-19/England/BRIS-12BE22/2020	EPI_ISL_469385	2020-05-08	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.199	GR
hCoV-19/England/BRIS-12C4E3/2020	EPI_ISL_469505	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/England/BRIS-12C5A4/2020	EPI_ISL_469517	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.199	GR
hCoV-19/England/BRIS-12B147/2020	EPI_ISL_469840	2020-05-08	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/England/BRIS-12B068/2020	EPI_ISL_469841	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/Northern Ireland/NIRE-100EE7/2020	EPI_ISL_469848	2020-05-01	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.245	GR
hCoV-19/Northern Ireland/NIRE-100CB0/2020	EPI_ISL_469866	2020-05-01	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.1.245	GR
hCoV-19/Gambia/1094/2020	EPI_ISL_471167	2020-05-04	Africa / Gambia / Kombo	Human	Original			Oxford Nanopore GridION	ARTIC protocol			B.1.1.293	GR
hCoV-19/Gambia/1277/2020	EPI_ISL_471171	2020-05-07	Africa / Gambia / Kombo	Human	Original			Oxford Nanopore GridION	ARTIC protocol			B.1.1.293	GR
hCoV-19/England/EXET-1374B8/2020	EPI_ISL_471977	2020-05-06	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/EXET-13761C/2020	EPI_ISL_471981	2020-05-06	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/EXET-137834/2020	EPI_ISL_471987	2020-05-03	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/EXET-137852/2020	EPI_ISL_471989	2020-05-03	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/EXET-13789E/2020	EPI_ISL_471990	2020-05-04	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/EXET-1378BC/2020	EPI_ISL_471991	2020-05-04	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/EXET-1378DA/2020	EPI_ISL_471992	2020-05-05	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/NORW-EB0ED/2020	EPI_ISL_472300	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.3	GR
hCoV-19/England/NORW-EB162/2020	EPI_ISL_472302	2020-05-03	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.67	GR
hCoV-19/England/NORW-EB171/2020	EPI_ISL_472303	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/NORW-EB6CD/2020	EPI_ISL_472310	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/NORW-EB706/2020	EPI_ISL_472311	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.1	GR
hCoV-19/England/NORW-EB751/2020	EPI_ISL_472313	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/NORW-EB760/2020	EPI_ISL_472314	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.67	GR
hCoV-19/England/NORW-EB7AC/2020	EPI_ISL_472316	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.162	GR
hCoV-19/England/NORW-EB7BB/2020	EPI_ISL_472317	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/NOTT-111DD7/2020	EPI_ISL_472407	2020-05-03	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1	GR
hCoV-19/England/NOTT-111DE6/2020	EPI_ISL_472408	2020-05-01	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1	GR
hCoV-19/England/NOTT-111EC5/2020	EPI_ISL_472420	2020-05-04	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/NOTT-111EE3/2020	EPI_ISL_472422	2020-05-02	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/NOTT-111EF2/2020	EPI_ISL_472423	2020-05-03	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.257	GR
hCoV-19/England/NOTT-111F1D/2020	EPI_ISL_472424	2020-05-05	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/NOTT-111F2C/2020	EPI_ISL_472425	2020-05-04	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.115	GR
hCoV-19/England/NOTT-111F59/2020	EPI_ISL_472428	2020-05-02	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.41	GR
hCoV-19/England/NOTT-111F68/2020	EPI_ISL_472429	2020-05-03	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.41	GR
hCoV-19/Wales/PHWC-15C0E6/2020	EPI_ISL_472437	2020-05-04	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.1.237	GR
hCoV-19/Wales/PHWC-15C17A/2020	EPI_ISL_472445	2020-05-07	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.1.38	GR
hCoV-19/Wales/PHWC-15C4F9/2020	EPI_ISL_472498	2020-05-07	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.1.264	GR
hCoV-19/Wales/PHWC-15D416/2020	EPI_ISL_472716	2020-05-04	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.1.237	GR
hCoV-19/Wales/PHWC-1633C5/2020	EPI_ISL_473289	2020-05-07	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.1.38	GR
hCoV-19/Wales/PHWC-16344A/2020	EPI_ISL_473296	2020-05-06	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.1.82	GR
hCoV-19/Wales/PHWC-163459/2020	EPI_ISL_473297	2020-05-06	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.1.1	GR
